masterOrderID,price,payment,change,staffID,ReportID,TableNo,checkoutTime,checkoutDate
17971,18,18,0,2,99,T14,12:33:48,2018-02-12
17972,20,20,0,1,99,T6,12:43:16,2018-02-12
17973,72,72,0,1,99,T5,12:55:48,2018-02-12
17974,43,43,0,1,99,T13,13:18:52,2018-02-12
17975,10,10,0,3,99,T5,13:29:42,2018-02-12
17976,54,54,0,8,99,T7,13:31:20,2018-02-12
17977,55,55,0,7,99,T14,13:35:51,2018-02-12
17978,100,100,0,1,99,T1,13:38:20,2018-02-12
17979,18,18,0,2,99,T5,13:48:04,2018-02-12
17980,120,120,0,8,99,T2,13:49:25,2018-02-12
17981,98,98,0,1,99,T5,13:50:08,2018-02-12
17982,148,148,0,1,99,T9,13:50:54,2018-02-12
17983,30,30,0,7,99,T12,14:05:32,2018-02-12
17984,44,44,0,2,99,T19,14:08:30,2018-02-12
17985,52,52,0,2,99,T19,14:11:51,2018-02-12
17986,70,70,0,3,99,T19,14:23:19,2018-02-12
17987,108,108,0,8,99,T14,14:25:23,2018-02-12
17988,25,25,0,2,99,T1,14:25:23,2018-02-12
17989,164,164,0,3,99,T19,14:26:26,2018-02-12
17990,143,143,0,2,99,T6,14:28:53,2018-02-12
17991,198,198,0,7,99,T18,14:29:37,2018-02-12
17992,10,10,0,1,99,T17,14:30:07,2018-02-12
17993,150,150,0,7,99,T17,14:33:32,2018-02-12
17994,32,32,0,1,99,T17,15:03:36,2018-02-12
17995,28,28,0,8,99,T4,15:03:48,2018-02-12
17996,25,25,0,1,99,T5,15:09:47,2018-02-12
17997,122,122,0,7,99,T5,15:30:44,2018-02-12
17998,30,30,0,1,99,T17,15:46:16,2018-02-12
17999,15,15,0,7,99,T14,15:47:27,2018-02-12
18000,26,26,0,8,99,T16,15:47:30,2018-02-12
18001,68,68,0,7,99,T11,15:58:34,2018-02-12
18002,110,110,0,1,99,T18,16:10:51,2018-02-12
18003,23,23,0,3,99,T11,16:54:53,2018-02-12
18004,10,10,0,3,99,T9,16:56:15,2018-02-12
18005,148,148,0,1,99,T13,17:08:05,2018-02-12
18006,120,120,0,8,99,T15,17:24:23,2018-02-12
18007,16,16,0,7,99,T5,17:24:23,2018-02-12
18008,46,46,0,2,99,T7,17:24:49,2018-02-12
18009,15,15,0,7,99,T20,17:30:14,2018-02-12
18010,65,65,0,8,99,T15,17:33:29,2018-02-12
18011,58,58,0,3,99,T3,17:34:00,2018-02-12
18012,47,47,0,3,99,T15,17:39:46,2018-02-12
18013,10,10,0,8,99,T9,17:40:22,2018-02-12
18014,58,58,0,8,99,T15,17:41:45,2018-02-12
18015,115,115,0,7,99,T1,17:51:47,2018-02-12
18016,104,104,0,8,99,T3,18:00:30,2018-02-12
18017,200,200,0,2,99,T17,18:06:11,2018-02-12
18018,12,12,0,2,99,T20,18:10:41,2018-02-12
18019,60,60,0,3,99,T8,18:11:42,2018-02-12
18020,180,180,0,8,99,T8,18:14:55,2018-02-12
18021,18,18,0,3,99,T17,18:19:19,2018-02-12
18022,63,63,0,3,99,T3,18:26:37,2018-02-12
18023,103,103,0,3,99,T11,18:46:19,2018-02-12
18024,30,30,0,8,99,T1,19:00:36,2018-02-12
18025,100,100,0,7,99,T10,19:01:49,2018-02-12
18026,112,112,0,3,99,T12,19:03:31,2018-02-12
18027,85,85,0,8,99,T11,19:05:32,2018-02-12
18028,22,22,0,2,99,T13,19:06:20,2018-02-12
18029,50,50,0,7,99,T6,19:12:50,2018-02-12
18030,46,46,0,7,99,T17,19:29:16,2018-02-12
18031,90,90,0,2,99,T10,19:43:23,2018-02-12
18032,71,71,0,3,99,T16,20:01:26,2018-02-12
18033,50,50,0,7,99,T5,20:02:23,2018-02-12
18034,130,130,0,2,99,T18,20:03:35,2018-02-12
18035,113,113,0,8,99,T4,20:06:42,2018-02-12
18036,49,49,0,2,99,T10,20:18:16,2018-02-12
18037,34,34,0,7,99,T4,20:20:02,2018-02-12
18038,70,70,0,1,99,T9,20:50:19,2018-02-12
18039,30,30,0,7,99,T11,20:50:43,2018-02-12
18040,100,100,0,8,100,T12,08:02:09,2018-02-13
18041,110,110,0,1,100,T3,08:18:25,2018-02-13
18042,40,40,0,2,100,T19,08:30:57,2018-02-13
18043,82,82,0,7,100,T16,08:31:47,2018-02-13
18044,27,27,0,7,100,T8,08:37:47,2018-02-13
18045,80,80,0,3,100,T20,08:40:41,2018-02-13
18046,68,68,0,1,100,T2,08:43:04,2018-02-13
18047,92,92,0,1,100,T2,08:47:09,2018-02-13
18048,36,36,0,3,100,T4,08:49:00,2018-02-13
18049,10,10,0,7,100,T16,08:58:39,2018-02-13
18050,43,43,0,8,100,T6,08:59:34,2018-02-13
18051,36,36,0,1,100,T3,09:09:43,2018-02-13
18052,124,124,0,1,100,T14,09:12:35,2018-02-13
18053,55,55,0,1,100,T17,09:21:33,2018-02-13
18054,32,32,0,1,100,T19,09:22:42,2018-02-13
18055,82,82,0,3,100,T13,09:24:09,2018-02-13
18056,26,26,0,8,100,T12,09:25:58,2018-02-13
18057,95,95,0,8,100,T20,09:29:17,2018-02-13
18058,50,50,0,1,100,T16,09:33:17,2018-02-13
18059,136,136,0,3,100,T17,09:47:02,2018-02-13
18060,14,14,0,1,100,T4,09:47:24,2018-02-13
18061,37,37,0,1,100,T10,09:54:11,2018-02-13
18062,42,42,0,7,100,T17,09:57:54,2018-02-13
18063,54,54,0,1,100,T18,10:06:07,2018-02-13
18064,25,25,0,3,100,T8,10:06:11,2018-02-13
18065,10,10,0,2,100,T19,10:08:06,2018-02-13
18066,54,54,0,7,100,T4,10:13:10,2018-02-13
18067,15,15,0,8,100,T18,10:20:08,2018-02-13
18068,170,170,0,8,100,T13,10:20:24,2018-02-13
18069,102,102,0,1,100,T2,10:21:54,2018-02-13
18070,18,18,0,1,100,T9,10:24:44,2018-02-13
18071,49,49,0,8,100,T3,10:29:15,2018-02-13
18072,78,78,0,2,100,T7,10:30:11,2018-02-13
18073,60,60,0,7,100,T13,10:32:21,2018-02-13
18074,175,175,0,3,100,T8,10:33:38,2018-02-13
18075,60,60,0,7,100,T5,10:43:03,2018-02-13
18076,105,105,0,8,100,T9,10:44:07,2018-02-13
18077,45,45,0,1,100,T4,10:47:13,2018-02-13
18078,102,102,0,8,100,T9,10:48:18,2018-02-13
18079,23,23,0,3,100,T3,10:48:34,2018-02-13
18080,79,79,0,1,100,T6,10:52:15,2018-02-13
18081,15,15,0,7,100,T11,11:00:43,2018-02-13
18082,23,23,0,3,100,T16,11:08:24,2018-02-13
18083,43,43,0,7,100,T20,11:09:28,2018-02-13
18084,55,55,0,2,100,T13,11:13:25,2018-02-13
18085,83,83,0,2,100,T9,11:27:36,2018-02-13
18086,37,37,0,7,100,T3,11:38:18,2018-02-13
18087,12,12,0,2,100,T16,11:41:52,2018-02-13
18088,58,58,0,1,100,T8,11:49:40,2018-02-13
18089,72,72,0,8,100,T6,11:51:07,2018-02-13
18090,78,78,0,1,100,T16,12:05:13,2018-02-13
18091,45,45,0,1,100,T15,12:06:06,2018-02-13
18092,41,41,0,3,100,T3,12:11:30,2018-02-13
18093,10,10,0,3,100,T11,12:14:32,2018-02-13
18094,50,50,0,3,100,T20,12:16:48,2018-02-13
18095,40,40,0,1,100,T16,12:22:00,2018-02-13
18096,66,66,0,7,100,T6,12:29:58,2018-02-13
18097,100,100,0,8,100,T18,12:30:18,2018-02-13
18098,116,116,0,7,100,T16,12:38:48,2018-02-13
18099,128,128,0,2,100,T3,12:39:01,2018-02-13
18100,106,106,0,3,100,T6,12:48:37,2018-02-13
18101,12,12,0,8,100,T3,12:48:58,2018-02-13
18102,90,90,0,2,100,T20,12:54:13,2018-02-13
18103,80,80,0,8,100,T15,12:56:02,2018-02-13
18104,120,120,0,8,100,T6,13:00:20,2018-02-13
18105,100,100,0,2,100,T4,13:02:24,2018-02-13
18106,15,15,0,1,100,T12,13:02:49,2018-02-13
18107,57,57,0,8,100,T9,13:04:32,2018-02-13
18108,15,15,0,8,100,T7,13:09:45,2018-02-13
18109,90,90,0,3,100,T3,13:16:18,2018-02-13
18110,58,58,0,7,100,T1,13:17:20,2018-02-13
18111,52,52,0,2,100,T16,13:20:25,2018-02-13
18112,115,115,0,8,100,T6,13:33:16,2018-02-13
18113,25,25,0,1,100,T14,13:43:08,2018-02-13
18114,18,18,0,2,100,T5,13:51:42,2018-02-13
18115,115,115,0,8,100,T4,13:53:46,2018-02-13
18116,138,138,0,7,100,T1,14:00:05,2018-02-13
18117,160,160,0,3,100,T20,14:05:15,2018-02-13
18118,45,45,0,2,100,T11,14:05:24,2018-02-13
18119,120,120,0,1,100,T9,14:07:10,2018-02-13
18120,12,12,0,8,100,T20,14:28:01,2018-02-13
18121,26,26,0,3,100,T9,14:34:24,2018-02-13
18122,114,114,0,1,100,T3,14:44:06,2018-02-13
18123,15,15,0,1,100,T10,14:46:46,2018-02-13
18124,25,25,0,3,100,T12,14:47:30,2018-02-13
18125,33,33,0,2,100,T13,14:48:41,2018-02-13
18126,55,55,0,1,100,T14,14:49:25,2018-02-13
18127,25,25,0,2,100,T18,14:54:38,2018-02-13
18128,50,50,0,1,100,T17,14:58:16,2018-02-13
18129,94,94,0,7,100,T4,15:02:16,2018-02-13
18130,112,112,0,3,100,T19,15:08:51,2018-02-13
18131,105,105,0,2,100,T16,15:29:04,2018-02-13
18132,45,45,0,2,100,T6,15:32:04,2018-02-13
18133,65,65,0,1,100,T8,15:33:01,2018-02-13
18134,39,39,0,2,100,T2,15:34:07,2018-02-13
18135,72,72,0,1,100,T8,15:36:04,2018-02-13
18136,90,90,0,8,100,T10,15:37:12,2018-02-13
18137,108,108,0,7,100,T11,15:46:17,2018-02-13
18138,32,32,0,8,100,T11,15:48:30,2018-02-13
18139,54,54,0,1,100,T8,15:57:29,2018-02-13
18140,42,42,0,1,100,T9,16:01:44,2018-02-13
18141,30,30,0,3,100,T6,16:05:15,2018-02-13
18142,10,10,0,8,100,T8,16:09:20,2018-02-13
18143,24,24,0,1,100,T12,16:11:49,2018-02-13
18144,48,48,0,7,100,T3,16:14:33,2018-02-13
18145,30,30,0,8,100,T8,16:20:27,2018-02-13
18146,60,60,0,2,100,T14,16:26:58,2018-02-13
18147,26,26,0,1,100,T19,16:29:07,2018-02-13
18148,63,63,0,8,100,T10,16:29:53,2018-02-13
18149,84,84,0,3,100,T20,16:30:54,2018-02-13
18150,114,114,0,1,100,T16,16:34:14,2018-02-13
18151,110,110,0,1,100,T14,16:37:05,2018-02-13
18152,59,59,0,2,100,T14,16:37:40,2018-02-13
18153,95,95,0,7,100,T3,16:43:34,2018-02-13
18154,47,47,0,7,100,T15,16:53:18,2018-02-13
18155,20,20,0,3,100,T5,16:53:38,2018-02-13
18156,29,29,0,3,100,T8,16:58:58,2018-02-13
18157,25,25,0,8,100,T4,16:59:51,2018-02-13
18158,170,170,0,2,100,T8,17:00:47,2018-02-13
18159,90,90,0,3,100,T17,17:02:15,2018-02-13
18160,37,37,0,7,100,T11,17:09:30,2018-02-13
18161,88,88,0,2,100,T2,17:12:35,2018-02-13
18162,30,30,0,1,100,T8,17:18:55,2018-02-13
18163,27,27,0,8,100,T20,17:29:56,2018-02-13
18164,70,70,0,8,100,T17,17:43:35,2018-02-13
18165,42,42,0,7,100,T8,17:46:11,2018-02-13
18166,10,10,0,1,100,T5,17:50:32,2018-02-13
18167,128,128,0,3,100,T2,17:50:56,2018-02-13
18168,46,46,0,3,100,T19,18:10:19,2018-02-13
18169,42,42,0,7,100,T18,18:12:03,2018-02-13
18170,113,113,0,1,100,T18,18:14:51,2018-02-13
18171,130,130,0,7,100,T17,18:24:22,2018-02-13
18172,12,12,0,8,100,T5,18:28:22,2018-02-13
18173,110,110,0,1,100,T4,18:33:37,2018-02-13
18174,75,75,0,1,100,T6,18:41:28,2018-02-13
18175,64,64,0,1,100,T7,18:42:38,2018-02-13
18176,33,33,0,7,100,T5,18:45:36,2018-02-13
18177,90,90,0,3,100,T9,18:52:22,2018-02-13
18178,30,30,0,8,100,T17,18:53:04,2018-02-13
18179,36,36,0,8,100,T14,18:53:45,2018-02-13
18180,22,22,0,2,100,T14,18:54:09,2018-02-13
18181,22,22,0,7,100,T11,18:56:57,2018-02-13
18182,116,116,0,2,100,T2,18:57:41,2018-02-13
18183,40,40,0,3,100,T11,18:58:52,2018-02-13
18184,15,15,0,8,100,T15,19:03:12,2018-02-13
18185,60,60,0,3,100,T7,19:11:15,2018-02-13
18186,51,51,0,7,100,T14,19:36:29,2018-02-13
18187,102,102,0,1,100,T16,19:39:35,2018-02-13
18188,45,45,0,1,100,T20,19:44:41,2018-02-13
18189,12,12,0,8,100,T7,19:47:25,2018-02-13
18190,106,106,0,1,100,T1,19:50:17,2018-02-13
18191,12,12,0,8,100,T17,19:55:33,2018-02-13
18192,13,13,0,2,100,T19,20:02:54,2018-02-13
18193,10,10,0,7,100,T16,20:06:12,2018-02-13
18194,67,67,0,2,100,T14,20:06:38,2018-02-13
18195,113,113,0,8,100,T1,20:08:42,2018-02-13
18196,34,34,0,3,100,T18,20:12:17,2018-02-13
18197,50,50,0,3,100,T5,20:19:58,2018-02-13
18198,100,100,0,2,100,T13,20:25:26,2018-02-13
18199,12,12,0,7,100,T10,20:25:49,2018-02-13
18200,10,10,0,2,100,T6,20:31:54,2018-02-13
18201,132,132,0,2,100,T20,20:37:02,2018-02-13
18202,30,30,0,1,100,T20,20:39:37,2018-02-13
18203,90,90,0,1,100,T6,20:44:13,2018-02-13
18204,50,50,0,1,100,T7,20:58:12,2018-02-13
18205,42,42,0,3,101,T1,08:02:14,2018-02-14
18206,120,120,0,8,101,T5,08:07:13,2018-02-14
18207,12,12,0,3,101,T17,08:14:15,2018-02-14
18208,115,115,0,3,101,T2,08:16:32,2018-02-14
18209,42,42,0,1,101,T4,08:19:11,2018-02-14
18210,80,80,0,7,101,T18,08:20:25,2018-02-14
18211,45,45,0,8,101,T15,08:23:59,2018-02-14
18212,22,22,0,1,101,T4,08:25:07,2018-02-14
18213,27,27,0,1,101,T18,08:27:58,2018-02-14
18214,138,138,0,2,101,T18,08:31:08,2018-02-14
18215,114,114,0,2,101,T10,08:33:08,2018-02-14
18216,50,50,0,1,101,T1,08:45:03,2018-02-14
18217,65,65,0,2,101,T19,08:45:28,2018-02-14
18218,18,18,0,8,101,T8,08:56:40,2018-02-14
18219,30,30,0,8,101,T13,09:02:54,2018-02-14
18220,38,38,0,3,101,T11,09:03:43,2018-02-14
18221,18,18,0,1,101,T5,09:11:55,2018-02-14
18222,10,10,0,2,101,T10,09:13:13,2018-02-14
18223,190,190,0,1,101,T20,09:32:31,2018-02-14
18224,40,40,0,3,101,T16,09:38:03,2018-02-14
18225,18,18,0,3,101,T16,09:41:36,2018-02-14
18226,90,90,0,3,101,T18,09:43:27,2018-02-14
18227,77,77,0,1,101,T8,09:44:06,2018-02-14
18228,53,53,0,1,101,T16,09:45:54,2018-02-14
18229,118,118,0,8,101,T6,09:45:56,2018-02-14
18230,63,63,0,7,101,T4,09:55:27,2018-02-14
18231,49,49,0,7,101,T20,09:55:39,2018-02-14
18232,36,36,0,3,101,T5,10:07:33,2018-02-14
18233,15,15,0,2,101,T2,10:25:41,2018-02-14
18234,53,53,0,1,101,T1,10:30:18,2018-02-14
18235,15,15,0,1,101,T13,10:36:29,2018-02-14
18236,52,52,0,8,101,T17,10:37:43,2018-02-14
18237,40,40,0,7,101,T2,10:41:17,2018-02-14
18238,122,122,0,7,101,T7,10:42:52,2018-02-14
18239,90,90,0,8,101,T19,10:45:07,2018-02-14
18240,12,12,0,2,101,T3,10:49:38,2018-02-14
18241,12,12,0,1,101,T15,10:56:54,2018-02-14
18242,43,43,0,7,101,T17,10:57:33,2018-02-14
18243,105,105,0,8,101,T10,10:59:30,2018-02-14
18244,123,123,0,1,101,T9,11:03:56,2018-02-14
18245,122,122,0,8,101,T17,11:24:28,2018-02-14
18246,13,13,0,8,101,T19,11:30:08,2018-02-14
18247,70,70,0,3,101,T1,11:31:21,2018-02-14
18248,180,180,0,7,101,T20,11:43:07,2018-02-14
18249,122,122,0,7,101,T15,11:50:15,2018-02-14
18250,172,172,0,8,101,T5,11:50:51,2018-02-14
18251,95,95,0,1,101,T20,11:56:57,2018-02-14
18252,30,30,0,2,101,T6,12:01:25,2018-02-14
18253,148,148,0,3,101,T12,12:02:45,2018-02-14
18254,30,30,0,2,101,T9,12:03:32,2018-02-14
18255,18,18,0,7,101,T6,12:06:25,2018-02-14
18256,85,85,0,2,101,T17,12:08:07,2018-02-14
18257,123,123,0,3,101,T20,12:09:43,2018-02-14
18258,40,40,0,8,101,T12,12:19:47,2018-02-14
18259,72,72,0,8,101,T14,12:20:00,2018-02-14
18260,35,35,0,3,101,T1,12:20:41,2018-02-14
18261,18,18,0,1,101,T15,12:23:17,2018-02-14
18262,15,15,0,7,101,T20,12:31:19,2018-02-14
18263,30,30,0,3,101,T2,12:37:25,2018-02-14
18264,24,24,0,8,101,T15,12:45:48,2018-02-14
18265,75,75,0,1,101,T13,12:50:00,2018-02-14
18266,75,75,0,2,101,T18,12:50:12,2018-02-14
18267,35,35,0,8,101,T14,12:59:59,2018-02-14
18268,145,145,0,8,101,T14,13:01:06,2018-02-14
18269,53,53,0,7,101,T7,13:03:28,2018-02-14
18270,52,52,0,8,101,T4,13:08:54,2018-02-14
18271,60,60,0,3,101,T1,13:10:08,2018-02-14
18272,34,34,0,7,101,T12,13:18:06,2018-02-14
18273,45,45,0,1,101,T11,13:20:04,2018-02-14
18274,126,126,0,2,101,T13,13:25:55,2018-02-14
18275,108,108,0,1,101,T11,13:26:51,2018-02-14
18276,40,40,0,2,101,T11,13:35:10,2018-02-14
18277,48,48,0,3,101,T2,13:39:32,2018-02-14
18278,22,22,0,2,101,T4,13:47:31,2018-02-14
18279,127,127,0,2,101,T6,13:48:46,2018-02-14
18280,90,90,0,8,101,T19,13:49:42,2018-02-14
18281,106,106,0,3,101,T15,13:54:00,2018-02-14
18282,55,55,0,8,101,T11,14:04:59,2018-02-14
18283,108,108,0,3,101,T8,14:07:50,2018-02-14
18284,108,108,0,8,101,T11,14:10:57,2018-02-14
18285,105,105,0,8,101,T9,14:18:00,2018-02-14
18286,200,200,0,3,101,T14,14:23:05,2018-02-14
18287,40,40,0,7,101,T11,14:40:01,2018-02-14
18288,22,22,0,2,101,T13,14:40:26,2018-02-14
18289,150,150,0,1,101,T19,14:41:57,2018-02-14
18290,12,12,0,2,101,T19,14:49:58,2018-02-14
18291,12,12,0,7,101,T9,14:53:45,2018-02-14
18292,10,10,0,1,101,T2,14:55:19,2018-02-14
18293,50,50,0,8,101,T10,15:00:05,2018-02-14
18294,64,64,0,2,101,T3,15:00:54,2018-02-14
18295,110,110,0,8,101,T1,15:03:35,2018-02-14
18296,135,135,0,1,101,T5,15:08:00,2018-02-14
18297,150,150,0,8,101,T16,15:13:42,2018-02-14
18298,10,10,0,7,101,T5,15:15:40,2018-02-14
18299,103,103,0,8,101,T1,15:23:56,2018-02-14
18300,32,32,0,8,101,T17,15:30:05,2018-02-14
18301,15,15,0,1,101,T12,15:30:19,2018-02-14
18302,12,12,0,8,101,T4,15:36:32,2018-02-14
18303,25,25,0,7,101,T12,15:38:52,2018-02-14
18304,98,98,0,7,101,T2,15:41:16,2018-02-14
18305,90,90,0,7,101,T17,15:42:06,2018-02-14
18306,90,90,0,7,101,T14,15:46:04,2018-02-14
18307,15,15,0,7,101,T7,15:48:51,2018-02-14
18308,75,75,0,8,101,T2,15:49:12,2018-02-14
18309,24,24,0,1,101,T15,15:49:25,2018-02-14
18310,30,30,0,8,101,T5,15:54:42,2018-02-14
18311,40,40,0,8,101,T7,16:06:36,2018-02-14
18312,70,70,0,8,101,T19,16:08:07,2018-02-14
18313,30,30,0,7,101,T7,16:08:40,2018-02-14
18314,15,15,0,1,101,T9,16:08:50,2018-02-14
18315,35,35,0,3,101,T8,16:16:22,2018-02-14
18316,12,12,0,3,101,T4,16:19:05,2018-02-14
18317,38,38,0,3,101,T12,16:21:13,2018-02-14
18318,90,90,0,8,101,T11,16:23:25,2018-02-14
18319,45,45,0,7,101,T13,16:24:16,2018-02-14
18320,83,83,0,8,101,T20,16:25:49,2018-02-14
18321,45,45,0,2,101,T12,16:26:08,2018-02-14
18322,30,30,0,3,101,T13,16:38:26,2018-02-14
18323,112,112,0,8,101,T19,16:42:21,2018-02-14
18324,90,90,0,7,101,T2,16:44:11,2018-02-14
18325,18,18,0,1,101,T14,16:45:39,2018-02-14
18326,90,90,0,3,101,T5,16:46:02,2018-02-14
18327,25,25,0,7,101,T13,16:46:14,2018-02-14
18328,58,58,0,8,101,T16,16:52:51,2018-02-14
18329,48,48,0,7,101,T8,16:53:08,2018-02-14
18330,15,15,0,1,101,T3,16:57:35,2018-02-14
18331,24,24,0,3,101,T17,16:58:51,2018-02-14
18332,40,40,0,3,101,T11,17:00:50,2018-02-14
18333,25,25,0,2,101,T4,17:01:25,2018-02-14
18334,188,188,0,7,101,T14,17:04:16,2018-02-14
18335,39,39,0,3,101,T11,17:07:40,2018-02-14
18336,25,25,0,8,101,T6,17:11:40,2018-02-14
18337,100,100,0,7,101,T11,17:13:07,2018-02-14
18338,80,80,0,7,101,T1,17:14:01,2018-02-14
18339,132,132,0,8,101,T16,17:22:54,2018-02-14
18340,100,100,0,2,101,T18,17:25:02,2018-02-14
18341,25,25,0,1,101,T19,17:26:23,2018-02-14
18342,40,40,0,2,101,T8,17:33:38,2018-02-14
18343,105,105,0,1,101,T13,17:38:16,2018-02-14
18344,15,15,0,3,101,T9,17:39:12,2018-02-14
18345,90,90,0,2,101,T12,17:46:39,2018-02-14
18346,100,100,0,7,101,T14,17:47:12,2018-02-14
18347,68,68,0,1,101,T4,17:49:20,2018-02-14
18348,30,30,0,1,101,T12,17:51:56,2018-02-14
18349,46,46,0,8,101,T2,17:53:52,2018-02-14
18350,54,54,0,7,101,T8,17:55:50,2018-02-14
18351,102,102,0,1,101,T11,17:57:41,2018-02-14
18352,40,40,0,8,101,T3,17:58:31,2018-02-14
18353,10,10,0,3,101,T11,17:59:14,2018-02-14
18354,60,60,0,3,101,T11,17:59:20,2018-02-14
18355,30,30,0,2,101,T14,18:02:39,2018-02-14
18356,12,12,0,8,101,T1,18:02:47,2018-02-14
18357,33,33,0,1,101,T13,18:03:51,2018-02-14
18358,140,140,0,7,101,T19,18:11:51,2018-02-14
18359,10,10,0,1,101,T1,18:21:33,2018-02-14
18360,126,126,0,7,101,T11,18:22:47,2018-02-14
18361,150,150,0,2,101,T20,18:25:22,2018-02-14
18362,118,118,0,3,101,T20,18:26:23,2018-02-14
18363,210,210,0,1,101,T5,18:27:50,2018-02-14
18364,15,15,0,2,101,T20,18:32:32,2018-02-14
18365,18,18,0,1,101,T17,18:43:38,2018-02-14
18366,18,18,0,8,101,T13,18:51:32,2018-02-14
18367,64,64,0,3,101,T4,18:51:40,2018-02-14
18368,22,22,0,7,101,T14,19:01:17,2018-02-14
18369,10,10,0,8,101,T7,19:05:25,2018-02-14
18370,37,37,0,7,101,T16,19:10:37,2018-02-14
18371,190,190,0,8,101,T1,19:10:53,2018-02-14
18372,75,75,0,1,101,T14,19:15:28,2018-02-14
18373,15,15,0,1,101,T14,19:25:25,2018-02-14
18374,24,24,0,7,101,T1,19:25:40,2018-02-14
18375,30,30,0,7,101,T19,19:36:01,2018-02-14
18376,95,95,0,8,101,T1,19:49:11,2018-02-14
18377,54,54,0,7,101,T7,19:53:14,2018-02-14
18378,73,73,0,8,101,T11,19:55:50,2018-02-14
18379,110,110,0,1,101,T11,19:56:14,2018-02-14
18380,118,118,0,7,101,T19,19:56:56,2018-02-14
18381,130,130,0,8,101,T9,20:00:14,2018-02-14
18382,18,18,0,8,101,T5,20:04:31,2018-02-14
18383,28,28,0,1,101,T7,20:05:45,2018-02-14
18384,37,37,0,1,101,T11,20:13:19,2018-02-14
18385,70,70,0,8,101,T15,20:18:00,2018-02-14
18386,73,73,0,8,101,T18,20:18:51,2018-02-14
18387,28,28,0,1,101,T8,20:22:59,2018-02-14
18388,23,23,0,2,101,T1,20:23:07,2018-02-14
18389,14,14,0,3,101,T5,20:28:59,2018-02-14
18390,50,50,0,2,101,T12,20:30:01,2018-02-14
18391,13,13,0,8,101,T14,20:30:41,2018-02-14
18392,50,50,0,2,101,T1,20:33:36,2018-02-14
18393,102,102,0,7,101,T2,20:35:41,2018-02-14
18394,22,22,0,1,101,T13,20:35:55,2018-02-14
18395,100,100,0,3,101,T10,20:39:59,2018-02-14
18396,30,30,0,2,101,T17,20:43:12,2018-02-14
18397,30,30,0,2,101,T9,20:46:14,2018-02-14
18398,22,22,0,1,101,T18,20:54:40,2018-02-14
18399,69,69,0,7,102,T3,08:04:54,2018-02-15
18400,176,176,0,3,102,T11,08:08:07,2018-02-15
18401,90,90,0,3,102,T13,08:11:06,2018-02-15
18402,25,25,0,2,102,T5,08:14:09,2018-02-15
18403,122,122,0,1,102,T18,08:16:25,2018-02-15
18404,56,56,0,3,102,T16,08:25:19,2018-02-15
18405,33,33,0,1,102,T19,08:31:54,2018-02-15
18406,140,140,0,1,102,T16,08:34:32,2018-02-15
18407,48,48,0,3,102,T1,08:53:20,2018-02-15
18408,43,43,0,1,102,T19,08:57:22,2018-02-15
18409,112,112,0,8,102,T7,09:00:41,2018-02-15
18410,36,36,0,3,102,T5,09:06:57,2018-02-15
18411,108,108,0,1,102,T17,09:18:55,2018-02-15
18412,131,131,0,3,102,T1,09:23:15,2018-02-15
18413,12,12,0,2,102,T7,09:27:17,2018-02-15
18414,60,60,0,7,102,T9,09:29:45,2018-02-15
18415,94,94,0,2,102,T16,09:36:32,2018-02-15
18416,103,103,0,2,102,T17,09:38:26,2018-02-15
18417,24,24,0,8,102,T17,09:45:56,2018-02-15
18418,85,85,0,3,102,T20,10:05:36,2018-02-15
18419,120,120,0,3,102,T19,10:06:53,2018-02-15
18420,91,91,0,7,102,T17,10:11:26,2018-02-15
18421,58,58,0,1,102,T19,10:18:05,2018-02-15
18422,45,45,0,1,102,T5,10:27:12,2018-02-15
18423,15,15,0,2,102,T7,10:47:48,2018-02-15
18424,41,41,0,1,102,T9,10:53:09,2018-02-15
18425,108,108,0,7,102,T7,10:55:36,2018-02-15
18426,40,40,0,8,102,T9,10:57:13,2018-02-15
18427,20,20,0,8,102,T2,11:06:34,2018-02-15
18428,27,27,0,1,102,T20,11:12:01,2018-02-15
18429,28,28,0,2,102,T8,11:18:45,2018-02-15
18430,94,94,0,2,102,T14,11:24:24,2018-02-15
18431,35,35,0,3,102,T3,11:30:17,2018-02-15
18432,33,33,0,2,102,T4,11:42:58,2018-02-15
18433,18,18,0,3,102,T17,11:58:30,2018-02-15
18434,50,50,0,7,102,T18,12:00:40,2018-02-15
18435,100,100,0,8,102,T1,12:05:31,2018-02-15
18436,54,54,0,3,102,T5,12:19:36,2018-02-15
18437,160,160,0,3,102,T20,12:23:08,2018-02-15
18438,102,102,0,3,102,T7,12:32:52,2018-02-15
18439,24,24,0,1,102,T1,12:37:46,2018-02-15
18440,90,90,0,1,102,T16,12:38:04,2018-02-15
18441,70,70,0,8,102,T7,12:40:08,2018-02-15
18442,25,25,0,2,102,T4,12:44:01,2018-02-15
18443,12,12,0,7,102,T5,12:46:11,2018-02-15
18444,20,20,0,3,102,T5,12:50:04,2018-02-15
18445,10,10,0,3,102,T5,12:55:47,2018-02-15
18446,75,75,0,3,102,T3,12:57:47,2018-02-15
18447,62,62,0,1,102,T10,12:59:20,2018-02-15
18448,43,43,0,7,102,T13,13:00:59,2018-02-15
18449,10,10,0,2,102,T8,13:19:32,2018-02-15
18450,105,105,0,3,102,T4,13:27:39,2018-02-15
18451,126,126,0,1,102,T18,13:29:20,2018-02-15
