orderID,quantity,MasterOrderID,FoodID
38598,2,19185,DR011,10
38599,1,19186,PZ004,100
38600,1,19186,BG006,12
38601,1,19187,DS009,10
38602,1,19187,DS001,18
38603,3,19188,DR007,13
38604,1,19188,DR010,15
38605,3,19188,DS005,15
38606,1,19189,CK009,50
38607,1,19189,PZ007,70
38608,1,19189,SD001,10
38609,1,19190,PZ007,70
38610,1,19190,PZ005,80
38611,1,19190,DR006,13
38612,1,19191,DR009,15
38613,1,19191,BG006,12
38614,3,19191,DR010,15
38615,1,19192,CK008,60
38616,1,19192,PZ003,100
38617,3,19193,DR007,13
38618,2,19193,DR004,10
38619,1,19193,DR001,10
38620,1,19194,SD005,10
38621,1,19194,CK001,30
38622,1,19194,CK008,60
38623,2,19195,SD007,16
38624,1,19195,SD009,18
38625,1,19195,CK009,50
38626,1,19196,CK006,22
38627,1,19196,BG009,18
38628,1,19197,DR005,12
38629,1,19197,DS010,15
38630,1,19197,SD010,14
38631,1,19198,DR002,10
38632,1,19198,DR005,12
38633,1,19199,PZ002,90
38634,1,19199,PZ010,90
38635,1,19200,DS003,18
38636,1,19201,CK001,30
38637,3,19201,DR004,10
38638,1,19202,PZ003,100
38639,2,19202,SD011,12
38640,1,19202,BG001,30
38641,1,19203,DS001,18
38642,1,19204,DS003,18
38643,3,19204,CK009,50
38644,2,19204,PZ001,90
38645,3,19205,BG011,30
38646,1,19205,BG007,12
38647,1,19205,BG008,12
38648,1,19206,CK006,22
38649,1,19206,CK008,60
38650,1,19206,BG003,24
38651,1,19207,BG008,12
38652,1,19207,BG002,20
38653,1,19207,CK002,30
38654,2,19208,CK006,22
38655,2,19209,DR005,12
38656,1,19209,BG003,24
38657,3,19210,DS002,18
38658,2,19210,SD003,10
38659,3,19211,PZ005,80
38660,3,19212,BG006,12
38661,3,19213,PZ004,100
38662,1,19213,PZ007,70
38663,1,19214,CK004,25
38664,3,19214,DR001,10
38665,1,19215,DS001,18
38666,1,19215,BG001,30
38667,1,19215,DR008,13
38668,3,19216,SD011,12
38669,1,19216,CK005,25
38670,1,19216,PZ005,80
38671,2,19217,CK006,22
38672,1,19217,DR006,13
38673,1,19217,BG002,20
38674,1,19218,BG001,30
38675,1,19218,BG001,30
38676,1,19219,DS009,10
38677,1,19219,PZ005,80
38678,3,19220,CK002,30
38679,1,19220,DR006,13
38680,3,19221,PZ003,100
38681,1,19221,SD003,10
38682,2,19222,SD001,10
38683,1,19223,DR001,10
38684,1,19223,PZ002,90
38685,1,19224,SD003,10
38686,1,19224,CK005,25
38687,1,19224,PZ010,90
38688,1,19225,DR007,13
38689,1,19225,CK002,30
38690,1,19226,SD005,10
38691,1,19227,BG002,20
38692,1,19228,SD004,15
38693,1,19229,DR004,10
38694,1,19229,SD003,10
38695,1,19229,SD005,10
38696,1,19230,CK009,50
38697,3,19230,BG011,30
38698,1,19230,SD001,10
38699,1,19231,CK004,25
38700,3,19231,SD006,18
38701,1,19231,PZ006,60
38702,1,19232,PZ004,100
38703,1,19233,DR009,15
38704,1,19234,DS008,10
38705,1,19235,DR011,10
38706,3,19235,PZ009,90
38707,1,19235,SD008,20
38708,2,19236,BG010,15
38709,1,19236,BG002,20
38710,3,19236,DS009,10
38711,1,19237,BG001,30
38712,1,19238,DS010,15
38713,1,19239,DS001,18
38714,2,19239,CK009,50
38715,2,19239,DS001,18
38716,1,19240,DR011,10
38717,1,19240,CK007,30
38718,1,19240,CK009,50
38719,1,19241,PZ004,100
38720,1,19241,CK003,40
38721,1,19242,DR005,12
38722,3,19242,PZ005,80
38723,1,19242,DS007,15
38724,1,19243,BG005,12
38725,3,19243,SD002,12
38726,1,19244,DS006,15
38727,1,19245,BG011,30
38728,3,19245,PZ009,90
38729,3,19245,PZ003,100
38730,1,19246,SD009,18
38731,1,19246,SD005,10
38732,1,19247,BG004,22
38733,2,19247,DR008,13
38734,1,19248,DS003,18
38735,3,19249,DR004,10
38736,1,19249,SD005,10
38737,1,19249,PZ007,70
38738,1,19250,DS003,18
38739,1,19251,DS003,18
38740,1,19251,CK004,25
38741,1,19252,SD004,15
38742,2,19252,DR001,10
38743,3,19252,CK002,30
38744,3,19253,DR011,10
38745,1,19253,DS006,15
38746,1,19253,PZ008,90
38747,1,19254,PZ001,90
38748,1,19254,BG006,12
38749,2,19254,BG003,24
38750,1,19255,PZ005,80
38751,1,19256,CK003,40
38752,1,19256,DS009,10
38753,1,19257,DR009,15
38754,3,19257,CK004,25
38755,1,19258,BG005,12
38756,2,19259,BG006,12
38757,1,19259,DS006,15
38758,1,19260,BG001,30
38759,1,19261,BG009,18
38760,1,19262,SD004,15
38761,2,19262,SD005,10
38762,2,19263,CK003,40
38763,1,19263,DR001,10
38764,1,19263,DR009,15
38765,1,19264,DS004,24
38766,1,19264,CK006,22
38767,1,19265,BG006,12
38768,1,19265,CK009,50
38769,2,19266,PZ004,100
38770,1,19266,DR006,13
38771,2,19266,SD009,18
38772,1,19267,SD004,15
38773,1,19267,DS007,15
38774,1,19268,PZ009,90
38775,1,19268,SD008,20
38776,2,19269,CK005,25
38777,1,19270,PZ005,80
38778,2,19270,BG011,30
38779,2,19271,PZ007,70
38780,1,19271,SD005,10
38781,1,19272,DS010,15
38782,1,19272,PZ004,100
38783,1,19273,BG001,30
38784,2,19273,DR006,13
38785,2,19274,DR007,13
38786,1,19274,CK001,30
38787,1,19274,DS007,15
38788,1,19275,CK009,50
38789,1,19275,SD005,10
38790,3,19275,PZ006,60
38791,1,19276,PZ010,90
38792,1,19277,BG004,22
38793,1,19278,SD010,14
38794,1,19279,DR003,10
38795,2,19279,DS002,18
38796,1,19279,PZ001,90
38797,1,19280,DR005,12
38798,3,19280,BG006,12
38799,1,19281,DR006,13
38800,3,19281,SD007,16
38801,1,19282,SD009,18
38802,3,19283,CK008,60
38803,1,19284,CK001,30
38804,1,19285,BG008,12
38805,2,19285,CK009,50
38806,1,19286,DS010,15
38807,1,19286,CK006,22
38808,1,19287,SD009,18
38809,1,19287,DS010,15
38810,2,19287,SD005,10
38811,3,19288,DS003,18
38812,1,19288,PZ009,90
38813,1,19288,SD003,10
38814,1,19289,BG006,12
38815,1,19289,BG008,12
38816,1,19289,BG002,20
38817,1,19290,DS004,24
38818,1,19290,DR004,10
38819,1,19291,SD005,10
38820,1,19291,DS010,15
38821,1,19291,SD009,18
38822,1,19292,DR007,13
38823,1,19292,PZ006,60
38824,3,19293,BG009,18
38825,1,19293,PZ007,70
38826,2,19293,BG004,22
38827,1,19294,PZ002,90
38828,1,19295,SD001,10
38829,1,19295,PZ007,70
38830,1,19296,SD002,12
38831,1,19296,SD004,15
38832,1,19297,DR002,10
38833,1,19298,DS008,10
38834,1,19299,DS010,15
38835,1,19300,SD001,10
38836,1,19301,BG005,12
38837,2,19301,CK003,40
38838,1,19302,DR011,10
38839,1,19302,CK007,30
38840,1,19303,BG008,12
38841,1,19303,CK003,40
38842,1,19304,SD003,10
38843,2,19304,PZ002,90
38844,1,19304,BG002,20
38845,2,19305,DR009,15
38846,1,19305,SD001,10
38847,2,19306,DR001,10
38848,2,19306,BG009,18
38849,1,19307,SD009,18
38850,1,19307,BG006,12
38851,1,19307,DR011,10
38852,1,19308,DS003,18
38853,1,19308,DR009,15
38854,1,19309,DS009,10
38855,1,19310,BG004,22
38856,1,19310,DS008,10
38857,1,19311,CK003,40
38858,2,19311,BG004,22
38859,1,19311,DR003,10
38860,1,19312,DS002,18
38861,1,19313,BG002,20
38862,1,19314,DS001,18
38863,1,19314,DR004,10
38864,1,19315,DR005,12
38865,1,19316,SD001,10
38866,1,19316,DS004,24
38867,1,19317,PZ001,90
38868,2,19317,SD004,15
38869,1,19318,BG011,30
38870,1,19319,CK009,50
38871,1,19319,CK003,40
38872,1,19320,DR008,13
38873,1,19321,DS003,18
38874,1,19321,PZ009,90
38875,2,19322,PZ003,100
38876,1,19322,SD011,12
38877,2,19323,SD006,18
38878,1,19323,DS005,15
38879,1,19323,DS005,15
38880,3,19324,BG001,30
38881,3,19324,SD005,10
38882,2,19325,DS008,10
38883,1,19325,DR011,10
38884,2,19325,DS008,10
38885,2,19326,CK002,30
38886,1,19326,PZ009,90
38887,2,19326,DR002,10
38888,2,19327,DS005,15
38889,1,19327,DR011,10
38890,1,19328,DR005,12
38891,3,19328,PZ005,80
38892,1,19329,BG009,18
38893,1,19330,DS009,10
38894,1,19330,PZ003,100
38895,1,19330,BG004,22
38896,1,19331,BG002,20
38897,1,19331,DR005,12
38898,3,19331,SD010,14
38899,1,19332,BG002,20
38900,1,19333,BG010,15
38901,3,19334,DR004,10
38902,1,19334,DR001,10
38903,1,19335,DS002,18
38904,1,19335,CK005,25
38905,1,19335,BG010,15
38906,1,19336,SD006,18
38907,1,19337,BG004,22
38908,1,19338,DS003,18
38909,3,19338,BG011,30
38910,1,19338,DS008,10
38911,3,19339,PZ009,90
38912,3,19339,BG001,30
38913,1,19340,DS002,18
38914,1,19340,SD011,12
38915,1,19341,CK007,30
38916,2,19341,PZ004,100
38917,1,19341,SD010,14
38918,2,19342,CK001,30
38919,2,19342,BG010,15
38920,1,19343,BG003,24
38921,1,19344,SD001,10
38922,1,19344,PZ001,90
38923,3,19345,BG011,30
38924,1,19345,DR008,13
38925,1,19346,CK005,25
38926,1,19347,CK007,30
38927,1,19347,PZ010,90
38928,1,19347,SD003,10
38929,1,19348,CK009,50
38930,1,19348,SD008,20
38931,3,19348,DR007,13
38932,2,19349,DR007,13
38933,3,19350,SD003,10
38934,1,19350,DS009,10
38935,1,19350,PZ007,70
38936,1,19351,CK006,22
38937,3,19352,BG001,30
38938,1,19352,SD006,18
38939,1,19353,DS009,10
38940,1,19354,CK001,30
38941,1,19355,DS007,15
38942,2,19355,DS003,18
38943,1,19355,DR010,15
38944,1,19356,SD010,14
38945,1,19357,SD010,14
38946,1,19357,SD010,14
38947,1,19357,CK006,22
38948,1,19358,CK006,22
38949,1,19358,DR011,10
38950,2,19359,DR010,15
38951,1,19359,DS010,15
38952,1,19359,CK002,30
38953,1,19360,DS002,18
38954,1,19361,DR008,13
38955,2,19362,PZ010,90
38956,1,19362,SD005,10
38957,1,19362,SD010,14
38958,1,19363,DS008,10
38959,1,19363,PZ009,90
38960,2,19363,CK004,25
38961,1,19364,DR011,10
38962,1,19364,BG009,18
38963,3,19365,PZ002,90
38964,1,19366,DS008,10
38965,2,19366,SD001,10
38966,1,19367,SD003,10
38967,1,19367,DS008,10
38968,1,19367,SD006,18
38969,2,19368,PZ005,80
38970,1,19368,PZ004,100
38971,1,19369,PZ003,100
38972,1,19370,PZ001,90
38973,1,19370,DR004,10
38974,1,19370,DR002,10
38975,1,19371,BG009,18
38976,2,19371,DR006,13
38977,1,19371,BG002,20
38978,1,19372,BG005,12
38979,1,19372,CK009,50
38980,1,19372,CK005,25
38981,1,19373,PZ004,100
38982,3,19373,DR004,10
38983,2,19373,CK006,22
38984,2,19374,SD007,16
38985,1,19375,CK006,22
38986,1,19376,DR003,10
38987,1,19376,DS002,18
38988,3,19377,BG007,12
38989,1,19377,SD006,18
38990,1,19378,BG004,22
38991,1,19378,BG001,30
38992,1,19378,SD008,20
38993,1,19379,DR011,10
38994,2,19379,PZ007,70
38995,3,19380,CK007,30
38996,1,19381,CK003,40
38997,1,19381,DS002,18
38998,1,19382,SD009,18
38999,1,19382,BG004,22
39000,3,19383,BG010,15
39001,1,19384,DS007,15
39002,1,19384,BG002,20
39003,1,19385,DR001,10
39004,2,19385,CK008,60
39005,1,19385,SD010,14
39006,1,19386,CK005,25
39007,1,19386,CK001,30
39008,1,19387,SD004,15
39009,1,19387,DR009,15
39010,1,19388,CK006,22
39011,1,19388,BG011,30
39012,1,19389,PZ005,80
39013,1,19390,BG008,12
39014,1,19391,BG006,12
39015,1,19392,PZ005,80
39016,2,19393,DR002,10
39017,3,19393,CK002,30
39018,1,19394,BG004,22
39019,1,19395,DR011,10
39020,2,19395,DS004,24
39021,1,19395,SD002,12
39022,1,19396,BG009,18
39023,1,19396,BG008,12
39024,1,19397,SD009,18
39025,3,19397,DR004,10
39026,1,19397,DR010,15
39027,1,19398,DS008,10
39028,1,19399,PZ010,90
39029,2,19399,PZ009,90
39030,1,19400,BG007,12
39031,1,19401,SD010,14
39032,3,19401,DS004,24
39033,3,19402,CK004,25
39034,3,19402,CK006,22
39035,1,19402,SD004,15
39036,2,19403,DR010,15
39037,1,19403,SD006,18
39038,1,19404,DR004,10
39039,2,19404,BG007,12
39040,3,19405,CK006,22
39041,1,19405,CK008,60
39042,1,19406,BG009,18
39043,1,19407,DR006,13
39044,1,19408,CK008,60
39045,1,19409,SD003,10
39046,1,19410,CK006,22
39047,1,19410,BG001,30
39048,1,19410,DS010,15
39049,3,19411,CK006,22
39050,1,19411,PZ008,90
39051,1,19411,DS004,24
39052,1,19412,DR009,15
39053,1,19412,DR010,15
39054,3,19412,SD001,10
39055,1,19413,DR001,10
39056,1,19413,DR001,10
39057,1,19414,DR004,10
39058,1,19414,DR008,13
39059,2,19414,SD004,15
39060,3,19415,BG005,12
39061,3,19416,CK001,30
39062,1,19416,DR002,10
39063,3,19417,DS007,15
39064,1,19417,DS005,15
39065,1,19418,CK008,60
39066,3,19419,DS002,18
39067,1,19419,DR011,10
39068,1,19419,SD005,10
39069,2,19420,CK002,30
39070,1,19420,SD006,18
39071,2,19420,SD006,18
39072,1,19421,BG003,24
39073,1,19421,BG002,20
39074,1,19421,CK007,30
39075,1,19422,DR007,13
39076,1,19422,CK007,30
39077,2,19422,CK008,60
39078,1,19423,DS008,10
39079,1,19423,DR003,10
39080,1,19424,DS005,15
39081,1,19424,SD007,16
39082,1,19425,SD005,10
39083,1,19425,BG003,24
39084,1,19425,BG009,18
39085,1,19426,PZ003,100
39086,1,19426,SD007,16
39087,1,19427,DR001,10
39088,3,19427,DS007,15
39089,1,19427,DR008,13
39090,1,19428,DS001,18
39091,1,19428,BG011,30
39092,2,19429,SD007,16
39093,2,19429,SD008,20
39094,1,19429,DS008,10
39095,3,19430,PZ004,100
39096,1,19430,PZ002,90
39097,1,19431,DS002,18
39098,1,19432,SD009,18
39099,1,19432,CK005,25
39100,1,19433,CK006,22
39101,1,19433,CK005,25
39102,1,19433,BG008,12
39103,3,19434,PZ001,90
39104,2,19434,SD002,12
39105,1,19435,DS009,10
39106,1,19435,CK004,25
39107,3,19436,BG005,12
39108,1,19436,DS003,18
39109,1,19437,SD001,10
39110,1,19438,SD004,15
39111,1,19438,DS007,15
39112,1,19439,BG001,30
39113,1,19439,BG011,30
39114,1,19440,PZ003,100
39115,1,19441,DR002,10
39116,3,19441,CK003,40
39117,3,19441,DS001,18
39118,3,19442,BG005,12
39119,1,19442,BG008,12
39120,2,19442,PZ006,60
39121,1,19443,BG011,30
39122,1,19443,DS008,10
39123,3,19444,DS007,15
39124,1,19444,DR009,15
39125,3,19445,PZ006,60
39126,1,19445,DR002,10
39127,2,19446,BG011,30
39128,2,19447,SD001,10
39129,1,19447,BG001,30
39130,1,19447,BG006,12
39131,2,19448,DR003,10
39132,1,19448,BG009,18
39133,2,19448,DS002,18
39134,1,19449,DR002,10
39135,3,19449,DS003,18
39136,1,19449,PZ009,90
39137,1,19450,DS009,10
39138,1,19450,PZ007,70
39139,1,19451,SD007,16
39140,2,19451,CK004,25
39141,1,19451,CK001,30
39142,1,19452,DR009,15
39143,1,19452,SD003,10
39144,1,19452,BG002,20
39145,1,19453,CK005,25
39146,1,19453,SD008,20
39147,1,19453,BG001,30
39148,1,19454,DR008,13
39149,1,19454,SD006,18
39150,3,19454,SD004,15
39151,1,19455,CK002,30
39152,1,19455,DR001,10
39153,3,19456,CK007,30
39154,2,19457,DS009,10
39155,1,19457,PZ002,90
39156,1,19458,BG001,30
39157,1,19459,PZ004,100
39158,1,19459,BG004,22
39159,1,19460,PZ004,100
39160,1,19461,SD002,12
39161,1,19461,PZ009,90
39162,1,19461,BG007,12
39163,3,19462,CK006,22
39164,2,19463,CK006,22
39165,1,19464,CK004,25
39166,1,19464,BG004,22
39167,1,19464,PZ010,90
39168,1,19465,DS008,10
39169,1,19465,PZ001,90
39170,1,19466,CK004,25
39171,1,19466,PZ001,90
39172,1,19466,CK006,22
39173,3,19467,CK005,25
39174,1,19467,SD006,18
39175,1,19468,SD011,12
39176,1,19469,CK006,22
39177,1,19470,DS003,18
39178,1,19471,BG008,12
39179,1,19471,DS005,15
39180,1,19471,BG001,30
39181,3,19472,DS009,10
39182,3,19473,SD004,15
39183,1,19473,BG011,30
39184,1,19474,PZ001,90
39185,1,19475,DS009,10
39186,1,19475,DR011,10
39187,1,19476,BG003,24
39188,1,19477,BG004,22
39189,1,19478,DR007,13
39190,3,19479,CK009,50
39191,1,19479,SD001,10
39192,1,19479,DR003,10
39193,2,19480,CK005,25
39194,1,19480,DS003,18
39195,1,19481,PZ002,90
39196,2,19481,DS007,15
39197,2,19481,DR009,15
39198,1,19482,PZ002,90
39199,1,19482,BG008,12
39200,3,19482,DS007,15
39201,1,19483,SD001,10
39202,1,19484,CK007,30
39203,1,19485,DR002,10
39204,1,19486,SD002,12
39205,1,19487,CK002,30
39206,2,19487,PZ009,90
39207,1,19488,DR003,10
39208,1,19489,SD007,16
39209,3,19490,CK003,40
39210,1,19490,CK007,30
39211,1,19491,BG010,15
39212,1,19491,BG003,24
39213,1,19491,CK002,30
39214,1,19492,DS010,15
39215,1,19492,DR002,10
39216,1,19493,PZ004,100
39217,1,19493,CK004,25
39218,1,19493,PZ001,90
39219,2,19494,DS003,18
39220,1,19495,SD009,18
39221,1,19495,SD002,12
39222,1,19496,PZ010,90
39223,1,19496,SD004,15
39224,1,19497,SD005,10
39225,1,19497,DS007,15
39226,2,19497,DR009,15
39227,3,19498,BG006,12
39228,2,19498,DR005,12
39229,1,19498,DR010,15
39230,1,19499,SD010,14
39231,1,19499,BG001,30
39232,1,19499,DR003,10
39233,1,19500,BG003,24
39234,1,19500,DR001,10
39235,3,19500,DS006,15
39236,1,19501,CK008,60
39237,2,19501,DS002,18
39238,3,19502,SD003,10
39239,1,19503,CK005,25
39240,3,19504,DS001,18
39241,2,19504,SD001,10
39242,1,19505,BG002,20
39243,1,19505,CK004,25
39244,1,19506,DR004,10
39245,1,19506,DR010,15
39246,2,19507,PZ001,90
39247,1,19507,CK007,30
39248,1,19508,BG010,15
39249,3,19508,DR010,15
39250,1,19508,DR010,15
39251,3,19509,DS010,15
39252,2,19509,SD005,10
39253,3,19510,SD001,10
39254,3,19511,BG008,12
39255,1,19511,PZ006,60
39256,1,19511,PZ001,90
39257,3,19512,DR006,13
39258,1,19513,PZ006,60
39259,1,19513,SD007,16
39260,2,19513,BG004,22
39261,1,19514,DR010,15
39262,1,19514,CK007,30
39263,1,19514,PZ006,60
39264,1,19515,DR006,13
39265,1,19515,DR009,15
39266,1,19516,SD003,10
39267,2,19516,BG004,22
39268,2,19516,SD007,16
39269,1,19517,DR008,13
39270,3,19517,PZ005,80
39271,1,19518,SD004,15
39272,1,19519,SD010,14
39273,1,19519,BG006,12
39274,2,19519,PZ005,80
39275,1,19520,DS009,10
39276,1,19520,CK003,40
39277,2,19520,SD005,10
39278,1,19521,CK004,25
39279,3,19521,SD004,15
39280,1,19522,BG005,12
39281,2,19522,CK003,40
39282,1,19522,PZ005,80
39283,3,19523,BG011,30
39284,2,19523,SD007,16
39285,1,19524,SD006,18
39286,1,19525,DS005,15
39287,1,19525,PZ002,90
39288,1,19525,SD006,18
39289,1,19526,BG006,12
39290,1,19527,BG009,18
39291,1,19528,PZ010,90
39292,1,19528,CK004,25
39293,1,19528,CK004,25
39294,1,19529,BG006,12
39295,1,19530,DS007,15
39296,1,19531,CK009,50
39297,3,19531,BG007,12
39298,1,19531,DS010,15
39299,1,19532,BG009,18
39300,1,19532,CK008,60
39301,1,19532,DR009,15
39302,1,19533,PZ001,90
39303,1,19534,CK007,30
39304,2,19534,BG009,18
39305,1,19534,BG008,12
39306,1,19535,DS004,24
39307,3,19536,BG003,24
39308,2,19536,CK006,22
39309,1,19536,SD002,12
39310,1,19537,SD009,18
39311,1,19538,PZ003,100
39312,1,19538,DR011,10
39313,3,19539,DS006,15
39314,3,19539,DR011,10
39315,1,19539,PZ003,100
39316,2,19540,BG011,30
39317,1,19540,CK007,30
39318,1,19541,CK004,25
39319,1,19541,PZ004,100
39320,1,19541,DS006,15
39321,1,19542,DS004,24
39322,1,19542,BG003,24
39323,1,19542,DR001,10
39324,1,19543,CK009,50
39325,1,19544,SD004,15
39326,1,19544,BG007,12
39327,1,19544,SD010,14
39328,1,19545,CK009,50
39329,1,19545,DR010,15
39330,3,19545,BG010,15
39331,1,19546,CK007,30
39332,1,19546,BG011,30
39333,1,19547,SD007,16
39334,1,19547,BG008,12
39335,1,19547,PZ004,100
39336,3,19548,SD006,18
39337,1,19548,DS009,10
39338,2,19548,PZ001,90
39339,1,19549,CK007,30
39340,1,19550,SD006,18
39341,1,19550,DS008,10
39342,1,19551,CK004,25
39343,2,19552,CK003,40
39344,1,19552,PZ004,100
39345,1,19553,CK006,22
39346,1,19553,DR002,10
39347,1,19554,PZ002,90
39348,1,19554,BG005,12
39349,1,19554,BG001,30
39350,1,19555,DR001,10
39351,1,19556,SD005,10
39352,1,19556,DR005,12
39353,1,19557,SD002,12
39354,1,19557,CK001,30
39355,1,19557,SD008,20
39356,1,19558,DS009,10
39357,1,19558,DR002,10
39358,1,19558,PZ002,90
39359,1,19559,PZ004,100
39360,3,19559,BG005,12
39361,1,19559,DS007,15
39362,1,19560,PZ002,90
39363,1,19560,DS001,18
39364,1,19560,PZ010,90
39365,1,19561,BG011,30
39366,1,19561,SD009,18
39367,1,19562,SD005,10
39368,1,19562,BG007,12
39369,1,19562,BG002,20
39370,1,19563,DS003,18
39371,3,19564,SD008,20
39372,2,19564,PZ005,80
39373,1,19564,PZ010,90
39374,1,19565,DR005,12
39375,2,19565,PZ009,90
39376,1,19565,SD008,20
39377,1,19566,PZ007,70
39378,1,19566,SD009,18
39379,1,19567,DS010,15
39380,1,19567,DR008,13
39381,1,19567,PZ002,90
39382,3,19568,SD002,12
39383,2,19568,SD009,18
39384,1,19568,DS005,15
39385,1,19569,CK002,30
39386,1,19569,DR011,10
39387,1,19569,DR007,13
39388,3,19570,SD009,18
39389,3,19571,DR007,13
39390,1,19571,PZ009,90
39391,1,19571,DR011,10
39392,3,19572,SD007,16
39393,1,19573,SD010,14
39394,1,19574,SD003,10
39395,1,19574,BG011,30
39396,3,19575,CK009,50
39397,1,19575,SD003,10
39398,1,19576,DS003,18
39399,1,19576,SD006,18
39400,3,19577,DS002,18
39401,2,19577,SD006,18
39402,2,19578,SD008,20
39403,2,19578,DS004,24
39404,3,19578,DS006,15
39405,1,19579,DR006,13
39406,1,19579,SD011,12
39407,1,19579,BG002,20
39408,1,19580,BG008,12
39409,3,19580,BG004,22
39410,1,19580,SD003,10
39411,3,19581,SD005,10
39412,2,19582,PZ006,60
39413,1,19583,PZ006,60
39414,1,19584,BG011,30
39415,1,19584,PZ005,80
39416,1,19584,DS010,15
39417,3,19585,SD009,18
39418,1,19586,PZ003,100
39419,1,19587,SD003,10
39420,2,19587,CK007,30
39421,1,19588,DR008,13
39422,1,19588,DR001,10
39423,1,19588,BG002,20
39424,1,19589,DS002,18
39425,2,19589,PZ006,60
39426,1,19589,DR006,13
39427,1,19590,BG011,30
39428,3,19590,SD004,15
39429,1,19591,PZ002,90
39430,2,19591,SD001,10
39431,2,19591,PZ001,90
39432,1,19592,SD001,10
39433,1,19592,DS009,10
39434,1,19593,BG006,12
39435,1,19593,DS008,10
39436,1,19594,DR001,10
39437,3,19595,PZ007,70
39438,1,19596,BG005,12
39439,1,19596,DS002,18
39440,3,19597,CK007,30
39441,1,19597,DS010,15
39442,1,19598,DR002,10
39443,1,19599,DR007,13
39444,1,19600,DR003,10
39445,3,19600,DR002,10
39446,2,19600,CK001,30
39447,2,19601,CK006,22
39448,2,19601,DR004,10
39449,1,19601,CK009,50
39450,2,19602,DR010,15
39451,1,19603,DS007,15
39452,2,19603,DR003,10
39453,2,19604,PZ004,100
39454,1,19605,SD011,12
39455,1,19606,SD008,20
39456,1,19607,PZ010,90
39457,1,19608,PZ002,90
39458,3,19608,DR004,10
39459,1,19609,DR006,13
39460,2,19609,SD005,10
39461,2,19610,PZ008,90
39462,1,19611,SD005,10
39463,3,19611,DS003,18
39464,3,19612,CK004,25
39465,1,19613,DS007,15
39466,1,19613,BG007,12
39467,1,19614,DS007,15
39468,1,19614,DR003,10
39469,1,19614,DS010,15
39470,3,19615,DS008,10
39471,1,19615,DR009,15
39472,1,19615,BG007,12
39473,1,19616,CK006,22
39474,1,19617,CK006,22
39475,2,19618,BG005,12
39476,2,19618,BG010,15
39477,1,19618,PZ001,90
39478,1,19619,CK004,25
39479,2,19619,SD003,10
39480,2,19620,SD002,12
39481,3,19621,CK001,30
39482,1,19621,DR004,10
39483,3,19621,PZ002,90
39484,3,19622,BG004,22
39485,1,19622,PZ008,90
39486,3,19623,CK006,22
39487,1,19623,BG010,15
39488,1,19624,DR002,10
39489,2,19625,DR009,15
39490,1,19625,DR007,13
39491,1,19625,DR006,13
39492,2,19626,DR004,10
39493,1,19627,DS007,15
39494,1,19627,BG003,24
39495,1,19628,DR003,10
39496,2,19628,CK009,50
39497,1,19628,SD002,12
39498,1,19629,DS010,15
39499,1,19629,DS008,10
39500,3,19629,DS008,10
39501,2,19630,PZ008,90
39502,3,19631,DR003,10
39503,3,19631,PZ006,60
39504,1,19631,SD002,12
39505,1,19632,DS002,18
39506,2,19632,DS005,15
39507,1,19632,BG002,20
39508,1,19633,SD006,18
39509,1,19633,PZ008,90
39510,1,19634,BG005,12
39511,1,19634,PZ010,90
39512,1,19635,DS010,15
39513,2,19635,DS004,24
39514,1,19636,PZ010,90
39515,3,19636,BG009,18
39516,1,19636,DR008,13
39517,2,19637,SD005,10
39518,2,19637,BG003,24
39519,3,19637,SD007,16
39520,1,19638,BG009,18
39521,1,19639,CK009,50
39522,1,19639,DS006,15
39523,1,19639,SD009,18
39524,1,19640,DR008,13
39525,1,19640,SD004,15
39526,1,19641,BG011,30
39527,3,19641,BG003,24
39528,2,19642,SD004,15
39529,2,19642,CK002,30
39530,3,19643,BG001,30
39531,1,19643,BG006,12
39532,1,19643,SD004,15
39533,1,19644,SD001,10
39534,1,19644,BG009,18
39535,1,19645,DS002,18
39536,2,19645,DS003,18
39537,1,19645,PZ001,90
39538,2,19646,DR002,10
39539,1,19646,CK002,30
39540,1,19647,DR006,13
39541,3,19647,BG006,12
39542,1,19647,DR005,12
39543,2,19648,BG010,15
39544,3,19649,CK002,30
39545,2,19649,CK005,25
39546,1,19650,DS002,18
39547,3,19651,DR011,10
39548,1,19651,SD008,20
39549,1,19652,SD009,18
39550,1,19653,BG002,20
39551,1,19654,DS007,15
39552,1,19655,DS010,15
39553,1,19655,CK001,30
39554,1,19655,SD010,14
39555,1,19656,SD004,15
39556,2,19657,PZ005,80
39557,1,19657,SD004,15
39558,1,19657,BG007,12
39559,2,19658,DR002,10
39560,2,19658,CK002,30
39561,2,19659,DR002,10
39562,2,19660,PZ006,60
39563,1,19661,PZ006,60
39564,3,19661,SD010,14
39565,1,19662,PZ004,100
39566,1,19662,PZ003,100
39567,3,19662,DS009,10
39568,1,19663,PZ005,80
39569,1,19663,BG008,12
39570,1,19663,PZ002,90
39571,3,19664,DR008,13
39572,3,19665,DS009,10
39573,1,19665,DS008,10
39574,1,19665,CK007,30
39575,1,19666,SD006,18
39576,1,19666,SD001,10
39577,1,19667,PZ003,100
39578,1,19667,DS008,10
39579,1,19667,DR008,13
39580,3,19668,DR005,12
39581,1,19668,PZ007,70
39582,1,19668,BG004,22
39583,1,19669,SD002,12
39584,1,19670,DS009,10
